date,total_withdrawals_cop,transaction_count,day_of_week,is_weekend,is_holiday,is_payday,is_month_end,days_to_payday,trend,special_event,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,month
2026-05-01,91198250695,373537,4,0,1,0,0,14,0.9164383561643836,0,162377665691.0,141417592251.0,171015982030.0,150047574499.42856,152235205447.57144,27234359659.218487,5
2026-05-02,235329306785,674681,5,1,0,0,0,13,0.9178082191780822,1,91198250695.0,183475346843.0,189808488688.0,142873382848.57144,146533938923.64285,35305205503.84816,5
2026-05-03,126375973313,512574,6,1,0,0,0,12,0.9191780821917808,0,235329306785.0,95736493257.0,109709979748.0,150281091411.7143,149785425930.57144,48294590072.54723,5
2026-05-04,144801620960,509780,0,0,0,0,0,11,0.9205479452054794,0,126375973313.0,159203880540.0,177101461821.0,154658159991.14285,150975854042.35715,43696748467.255035,5
2026-05-05,139692614167,499818,1,0,0,0,0,10,0.921917808219178,0,144801620960.0,149555948148.0,140810849239.0,152600694336.85715,148668722552.2857,43786014874.61021,5
2026-05-06,160383425651,597716,2,0,0,0,0,9,0.9232876712328768,0,139692614167.0,158566094766.0,120905347251.0,151191646625.2857,148588848618.57144,44058182625.81883,5
2026-05-07,168611206636,556177,3,0,0,0,0,8,0.9246575342465754,0,160383425651.0,162377665691.0,171607745993.0,151451265323.14285,151408711361.42856,44114198849.76484,5
2026-05-08,212993365801,702108,4,0,0,0,0,7,0.926027397260274,0,168611206636.0,91198250695.0,141417592251.0,152341771172.42856,151194672835.92856,44433286316.16968,5
2026-05-09,207432132549,628845,5,1,0,0,0,6,0.9273972602739726,0,212993365801.0,235329306785.0,183475346843.0,169741073330.42856,156307228089.5,40139003107.21355,5
2026-05-10,132888188728,517767,6,1,0,0,0,5,0.9287671232876712,0,207432132549.0,126375973313.0,95736493257.0,165755762725.2857,158018427068.5,33352806217.8573,5
2026-05-11,166127625199,536597,0,0,0,0,0,4,0.93013698630137,0,132888188728.0,144801620960.0,159203880540.0,166686079213.14285,160672119602.14285,32140082142.01718,5
2026-05-12,171972452134,608699,1,0,0,0,0,3,0.9315068493150684,0,166127625199.0,139692614167.0,149555948148.0,169732651247.2857,161166672792.07144,30698318168.675728,5
2026-05-13,215005964851,587174,2,0,0,0,0,2,0.9328767123287672,1,171972452134.0,160383425651.0,158566094766.0,174344056671.14285,162767851648.2143,27713047139.85937,5
2026-05-14,136516530848,599969,3,0,0,0,0,1,0.9342465753424658,0,215005964851.0,168611206636.0,162377665691.0,182147276556.85715,166799270940.0,30660337476.15234,5
2026-05-15,198228507880,584071,4,0,0,1,0,0,0.9356164383561644,0,136516530848.0,212993365801.0,91198250695.0,177562322872.85715,164952047022.64285,35100154149.6197,5
2026-05-16,224287497872,628762,5,1,0,0,0,15,0.936986301369863,1,198228507880.0,207432132549.0,235329306785.0,175453057455.57144,172597065393.0,32996753182.528034,5
2026-05-17,110596075553,478737,6,1,0,0,0,14,0.9383561643835616,0,224287497872.0,132888188728.0,126375973313.0,177860966787.42856,171808364756.35715,36180725667.66615,5
2026-05-18,172840097699,466844,0,0,1,0,0,13,0.9397260273972604,0,110596075553.0,166127625199.0,144801620960.0,174676379191.0,170681229202.07144,41403085831.68469,5
2026-05-19,214623877832,643482,1,0,0,0,0,12,0.9410958904109588,1,172840097699.0,171972452134.0,139692614167.0,175635303833.85715,172683977540.57144,41249539548.78865,5
2026-05-20,172166302943,532944,2,0,0,0,0,11,0.9424657534246575,0,214623877832.0,215005964851.0,160383425651.0,181728364647.85715,178036210659.5,43695846040.507225,5
2026-05-21,146069855587,518609,3,0,0,0,0,10,0.943835616438356,0,172166302943.0,136516530848.0,168611206636.0,175608412946.7143,178877844751.7857,41186202087.12966,5
2026-05-22,170943722951,594478,4,0,0,0,0,9,0.9452054794520548,0,146069855587.0,198228507880.0,212993365801.0,176973173623.7143,177267748248.2857,39810242771.39878,5
2026-05-23,177275239214,592529,5,1,0,0,0,8,0.9465753424657536,0,170943722951.0,224287497872.0,207432132549.0,173075347205.2857,174264202330.42856,38702597377.6462,5
2026-05-24,146556770125,543179,6,1,0,0,0,7,0.947945205479452,0,177275239214.0,110596075553.0,132888188728.0,166359310254.14285,172110138520.7857,31797706713.241467,5
2026-05-25,148444476759,434377,0,0,0,0,0,6,0.9493150684931508,0,146556770125.0,172840097699.0,166127625199.0,171496552335.85715,173086465763.42856,22965294000.282772,5
2026-05-26,160022545820,524830,1,0,0,0,0,5,0.9506849315068492,0,148444476759.0,214623877832.0,171972452134.0,168011463630.14285,171823383732.0,24525498779.732544,5
2026-05-27,133369064859,516755,2,0,0,0,0,4,0.952054794520548,0,160022545820.0,172166302943.0,215005964851.0,160211273342.7143,170969818995.2857,13380367538.418873,5
2026-05-28,131810914011,426616,3,0,0,0,0,3,0.9534246575342464,0,133369064859.0,146069855587.0,136516530848.0,154668810759.2857,165138611853.0,15474466043.009806,5
2026-05-29,173393789262,527996,4,0,0,0,0,2,0.9547945205479452,0,131810914011.0,170943722951.0,198228507880.0,152631819105.57144,164802496364.64285,17589062248.15478,5
2026-05-30,200926086342,606066,5,1,0,0,0,1,0.9561643835616438,0,173393789262.0,177275239214.0,224287497872.0,152981828578.57144,163028587891.92856,18032963800.26803,5
2026-05-31,154735388575,550205,6,1,0,1,1,0,0.9575342465753424,0,200926086342.0,146556770125.0,110596075553.0,156360521025.42856,161359915639.7857,24425737157.63095,5
2026-06-01,180150727645,616979,0,0,0,0,0,14,0.958904109589041,0,154735388575.0,148444476759.0,172840097699.0,157528895089.7143,164512723712.7857,24071669559.34975,6
2026-06-02,154648263120,565385,1,0,0,0,0,13,0.9602739726027396,0,180150727645.0,160022545820.0,214623877832.0,162058359502.0,165034911566.07144,25040899774.049576,6
2026-06-03,132411258208,494439,2,0,0,0,0,12,0.9616438356164384,0,154648263120.0,133369064859.0,172166302943.0,161290604830.57144,160750939086.64285,25195630670.67445,6
2026-06-04,122607262783,525940,3,0,0,0,0,11,0.963013698630137,0,132411258208.0,131810914011.0,146069855587.0,161153775309.0,157911293034.14285,25374501768.819485,6
2026-06-05,194616610885,620320,4,0,0,0,0,10,0.9643835616438357,0,122607262783.0,173393789262.0,170943722951.0,159838967990.7143,156235393548.14285,27312759932.764107,6
2026-06-06,170104493000,541871,5,1,0,0,0,9,0.9657534246575342,0,194616610885.0,200926086342.0,177275239214.0,162870799651.14285,157926314114.85715,30103511350.933094,6
2026-06-07,113584587641,450303,6,1,0,0,0,8,0.9671232876712328,0,170104493000.0,154735388575.0,146556770125.0,158467714888.0,157414117956.7143,25513851663.546005,6
2026-06-08,87537275651,448759,0,0,1,0,0,7,0.9684931506849316,0,113584587641.0,180150727645.0,148444476759.0,152589029040.2857,155058962065.0,30725646130.844975,6
2026-06-09,142839142961,544816,1,0,0,0,0,6,0.96986301369863,0,87537275651.0,154648263120.0,160022545820.0,139358535898.2857,150708447700.14285,36311508112.73483,6
2026-06-10,195917534684,576759,2,0,0,0,0,5,0.9712328767123288,0,142839142961.0,132411258208.0,133369064859.0,137671518732.7143,149481061781.64285,35752786388.19476,6
2026-06-11,141150128904,528001,3,0,0,0,0,4,0.9726027397260274,0,195917534684.0,122607262783.0,131810914011.0,146743843943.57144,153948809626.2857,41749947799.184875,6
2026-06-12,192083508321,602593,4,0,0,0,0,3,0.973972602739726,0,141150128904.0,194616610885.0,173393789262.0,149392824818.0,154615896404.35715,40533821777.86724,6
2026-06-13,142538858907,538710,5,1,0,0,0,2,0.9753424657534246,0,192083508321.0,170104493000.0,200926086342.0,149030953023.14285,155950876337.14285,40071459545.97356,6
2026-06-14,153245085038,489967,6,1,0,0,0,1,0.9767123287671232,0,142538858907.0,113584587641.0,154735388575.0,145093005295.57144,151780360091.7857,38995368087.30972,6
2026-06-15,132194975282,444329,0,0,1,1,0,0,0.978082191780822,0,153245085038.0,87537275651.0,180150727645.0,150758790638.0,151673909839.14285,36452710346.8665,6
2026-06-16,170860557515,534673,1,0,0,0,0,14,0.9794520547945206,0,132194975282.0,142839142961.0,154648263120.0,157138462013.85715,148248498956.07144,25934386391.648567,6
2026-06-17,179635373765,468311,2,0,0,0,0,13,0.9808219178082191,0,170860557515.0,195917534684.0,132411258208.0,161141521235.85715,149406519984.2857,25518648026.789993,6
2026-06-18,193022951523,561277,3,0,0,0,0,12,0.9821917808219178,0,179635373765.0,141150128904.0,122607262783.0,158815498247.42856,152779671095.5,22368084302.25435,6
2026-06-19,161794127419,548897,4,0,0,0,0,11,0.9835616438356164,0,193022951523.0,192083508321.0,194616610885.0,166225901478.7143,157809363148.35715,24068212872.740948,6
2026-06-20,159363043546,539394,5,1,0,0,0,10,0.9849315068493152,0,161794127419.0,142538858907.0,170104493000.0,161898847064.14285,155464900043.64285,21196046076.5876,6
2026-06-21,124822077558,486254,6,1,0,0,0,9,0.9863013698630136,0,159363043546.0,153245085038.0,113584587641.0,164302302012.57144,154697653654.07144,19522718406.59396,6
2026-06-22,189308941477,588323,0,0,0,0,0,8,0.9876712328767124,0,124822077558.0,132194975282.0,87537275651.0,160241872372.57144,155500331505.2857,24521540386.735634,6
2026-06-23,134919693570,441792,1,0,0,0,0,7,0.989041095890411,0,189308941477.0,170860557515.0,142839142961.0,168401010400.42856,162769736207.14285,23094375195.55708,6
2026-06-24,134926758843,471590,2,0,0,0,0,6,0.9904109589041096,0,134919693570.0,179635373765.0,195917534684.0,163266601265.42856,162204061250.64285,26237743483.2937,6
2026-06-25,166128558953,484740,3,0,0,0,0,5,0.9917808219178084,0,134926758843.0,193022951523.0,141150128904.0,156879656276.57144,157847577262.0,27019047571.177406,6
2026-06-26,193876322394,641338,4,0,0,0,0,4,0.9931506849315068,0,166128558953.0,161794127419.0,192083508321.0,153037600195.14285,159631750836.92856,22568592611.70614,6
2026-06-27,247626937851,609158,5,1,0,0,0,3,0.9945205479452056,1,193876322394.0,159363043546.0,142538858907.0,157620770905.85715,159759808985.0,27386537204.459183,6
2026-06-28,141827132739,524373,6,1,0,0,0,2,0.995890410958904,0,247626937851.0,124822077558.0,153245085038.0,170229898663.7143,167266100338.14285,43751720680.09426,6
2026-06-29,141396870606,383435,0,0,1,0,0,1,0.9972602739726028,0,141827132739.0,189308941477.0,132194975282.0,172659192261.0,166450532316.7857,41208443709.48505,6
2026-06-30,176031430273,544878,1,0,0,1,1,0,0.9986301369863012,0,141396870606.0,134919693570.0,170860557515.0,165814610708.0,167107810554.2143,41954331376.71269,6
